Geo Point;Geo Shape;ARCSTRA_ID;FNODE;TNODE;CODVIA;NOMEVIA;DATAINIZ;LUNGHEZZ;LARGHEZZ;CIVIMINP;EXPOMINP;CIVIMAXP;EXPOMAXP;CIVIMIND;EXPOMIND;CIVIMAXD;EXPOMAXD;XPROPRIE;PROPRIETA;NUMQUART;NOMEQUART;DA;A;SUPERFICIE;CRESCIV;XTIPOLOG;ESTREMI;PROGXVIA;ID_ENTE;F50;F50_drufuc;ZONA_NOME;Shape_Leng;VEL2024;Velocità massima consentita
44.49132592502441, 11.32928677046242;"{""coordinates"": [[[11.329165564336568, 44.49169565665394], [11.329407976588275, 44.49095619339489]]], ""type"": ""MultiLineString""}";8736;16663;16674;44950;VIALE CARLO PEPOLI;19991125;84.4060778026;17.5;12;;18;;0;;0;;1;comunale;13;Porto - Saragozza;VIALE CARLO PEPOLI;VIALE CARLO PEPOLI;1477.175;1;7;0;7;A944;1;0;Costa Saragozza;84.4060778026;50;Strade 50 km/h o superiore
44.491931143085296, 11.32921241162899;"{""coordinates"": [[[11.329095345613814, 44.49191470494641], [11.329329477644167, 44.49194758122418]]], ""type"": ""MultiLineString""}";8744;16676;16665;44950;VIALE CARLO PEPOLI;19991125;18.9787152622;8;0;;0;;0;;0;;1;comunale;13;Porto - Saragozza;VIALE CARLO PEPOLI;VIA UGO FOSCOLO;151.84;0;2;0;14;A944;0;0;0;18.9787152622;50;Strade 50 km/h o superiore
44.49378700750833, 11.32861751529565;"{""coordinates"": [[[11.328729446685402, 44.49380675141302], [11.328505583905896, 44.493767263603644]]], ""type"": ""MultiLineString""}";8747;16677;6028;44950;VIALE CARLO PEPOLI;19991125;18.3390706412;8;0;;0;;0;;0;;1;comunale;13;Porto - Saragozza;VIALE CARLO PEPOLI;VIA FRANCESCO RONCATI;146.72;0;2;0;16;A944;0;0;0;18.3390706412;50;Strade 50 km/h o superiore
44.49930385151396, 11.326830099589353;"{""coordinates"": [[[11.32689065697017, 44.49940213392284], [11.326806693913673, 44.49929370258371], [11.326802704784583, 44.499193488531176]]], ""type"": ""MultiLineString""}";8748;15233;16684;22200;PIAZZA DI PORTA SAN FELICE;19991125;24.9174091479;55;4;;4;;3;;3;;1;comunale;13;Porto - Saragozza;VIALE GIOVANNI VICINI;VIA AURELIO SAFFI;1370.6;1;5;0;5;A944;1;0;Marconi;24.9174091479;50;Strade 50 km/h o superiore
44.49656241258175, 11.327614499922193;"{""coordinates"": [[[11.327732839512013, 44.49618257331569], [11.327496160332373, 44.496942251847805]]], ""type"": ""MultiLineString""}";8751;16683;16682;61550;VIALE GIOVANNI VICINI;19991125;86.4939060509;16.5;28;;28;;0;;0;;1;comunale;13;Porto - Saragozza;VIA PASQUALE MURATORI;VIA SABOTINO;1427.085;0;7;0;7;A944;1;0;Costa Saragozza;86.4939060509;50;Strade 50 km/h o superiore
44.49719605883215, 11.327583148466058;"{""coordinates"": [[[11.3275322327927, 44.49718768575803], [11.327634064139415, 44.497204431906255]]], ""type"": ""MultiLineString""}";8760;16687;16680;61550;VIALE GIOVANNI VICINI;19991125;8.31036280758;8;0;;0;;0;;0;;1;comunale;13;Porto - Saragozza;VIALE GIOVANNI VICINI;VIALE GIOVANNI VICINI;66.48;0;2;0;13;A944;0;0;Malpighi;8.31036280758;50;Strade 50 km/h o superiore
44.49975206143086, 11.356299433437659;"{""coordinates"": [[[11.35614522497391, 44.50090516891483], [11.356168374326057, 44.500855521828605], [11.356170343993796, 44.500818352029576], [11.356284469932572, 44.49987041197055], [11.356427303664406, 44.49868797685129], [11.356471735487073, 44.49860454415869]]], ""type"": ""MultiLineString""}";8867;16750;16751;7800;VIALE CARLO BERTI PICHAT;20000114;257.791218755;15.5;0;;0;;5;;5;A;1;comunale;15;Santo Stefano;VIALE CARLO BERTI PICHAT;PIAZZA DI PORTA SAN DONATO;3995.745;0;4;1;2;A944;1;0;Irnerio;257.791218755;50;Strade 50 km/h o superiore
44.49736146154763, 11.356808597975041;"{""coordinates"": [[[11.356900125041347, 44.49651997493097], [11.356717070908731, 44.498202948164284]]], ""type"": ""MultiLineString""}";8875;16756;16752;22900;VIALE QUIRICO FILOPANTI;20000117;187.524685164;15.5;2;;6;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA FAUSTINO MALAGUTI;VIALE QUIRICO FILOPANTI;2906.56;1;7;0;4;A944;1;0;S. Vitale;187.524685164;50;Strade 50 km/h o superiore
44.495424034969915, 11.357028672459291;"{""coordinates"": [[[11.357157219877235, 44.49432809500887], [11.356900125041347, 44.49651997493097]]], ""type"": ""MultiLineString""}";8877;16757;16756;22900;VIALE QUIRICO FILOPANTI;20000117;244.147490091;15.5;10;;24;;0;;0;;1;comunale;14;San Donato - San Vitale;PIAZZA DI PORTA SAN VITALE;VIALE QUIRICO FILOPANTI;3784.325;0;7;0;5;A944;1;0;S. Vitale;244.147490091;50;Strade 50 km/h o superiore
44.49232681310798, 11.357385527546759;"{""coordinates"": [[[11.357215495303905, 44.493998363038806], [11.357223846975518, 44.493845323706445], [11.35737807142018, 44.492318688744234], [11.357578480598066, 44.490657580757336]]], ""type"": ""MultiLineString""}";8878;6475;16758;21500;VIALE GIAMBATTISTA ERCOLANI;20000117;371.670143257;15.5;2;;6;;0;;0;;1;comunale;14;San Donato - San Vitale;PIAZZA DI PORTA SAN VITALE;VIALE GIAMBATTISTA ERCOLANI;5760.885;0;7;0;2;A944;1;0;S. Vitale;371.670143257;50;Strade 50 km/h o superiore
44.493886381731826, 11.356807522175;"{""coordinates"": [[[11.356979708970602, 44.493890203963105], [11.3566353353794, 44.49388255950055]]], ""type"": ""MultiLineString""}";8881;16759;6479;62100;PIAZZA DI PORTA SAN VITALE;20000118;27.4049829419;61.4;0;;0;;3;;3;A;1;comunale;15;Santo Stefano;VIALE GIAMBATTISTA ERCOLANI;VIA TORLEONE;1682.974;0;5;0;6;A944;0;0;Irnerio;27.4049829419;30;Strade 30 km/h o inferiore
44.49019719417989, 11.357202945286804;"{""coordinates"": [[[11.356999494255124, 44.49018899057427], [11.357087220481896, 44.490209108568656], [11.357407965324745, 44.49018424163222]]], ""type"": ""MultiLineString""}";8882;16101;16760;33400;PIAZZA DI PORTA MAGGIORE;20000118;32.9899699056;61.25;0;;0;;0;;0;;1;comunale;15;Santo Stefano;MURA DI PORTA SAN VITALE;VIALE GIAMBATTISTA ERCOLANI;2020.6375;0;5;0;1;A944;0;0;Galvani;32.9899699056;30;Strade 30 km/h o inferiore
44.497577667920645, 11.33019869042262;"{""coordinates"": [[[11.330827887833985, 44.49768332993076], [11.330785471120253, 44.49766778529252], [11.329567338674071, 44.49748037435642]]], ""type"": ""MultiLineString""}";9337;17013;64;28600;VIA DELLA GRADA;20040309;102.888935235;23.9;2;A;4;H;3;A;11;D;1;comunale;13;Porto - Saragozza;VIA SAN ROCCO;VIA SANTA CROCE;2459.071;0;0;0;2;A944;0;0;Malpighi;102.888935235;30;Strade 30 km/h o inferiore
44.503520571785145, 11.303895372249666;"{""coordinates"": [[[11.304363187583382, 44.50338880700413], [11.303427556915949, 44.50365233656617]]], ""type"": ""MultiLineString""}";9345;13887;17017;54150;VIA GIOVANNI SEGANTINI;20040528;80.0422063165;8;14;;16;2;31;;31;;1;comunale;11;Borgo Panigale - Reno;VIA GINO CERVI;VIA BERRETTA ROSSA;640.32;1;0;1;2;A944;0;0;S. Viola;80.0422063165;30;Strade 30 km/h o inferiore
44.52660986684434, 11.3314047912755;"{""coordinates"": [[[11.331152513876672, 44.52656343159287], [11.33117660169681, 44.52658420890518], [11.331197194683243, 44.52659811736463], [11.331222991733418, 44.52661331124098], [11.331249894491073, 44.52662384402497], [11.331276760104796, 44.526633459057706], [11.331308704923053, 44.526640652053686], [11.331334711620679, 44.52664518839457], [11.33136322370691, 44.52664735729034], [11.331398045969605, 44.52664615953781], [11.331433446132253, 44.52664309448173], [11.331476318296701, 44.52663338732885], [11.331511363275572, 44.526621540894], [11.331542360201285, 44.526605610996924], [11.331566338393653, 44.526591685000014], [11.331585118538348, 44.526576932731786], [11.3316025123427, 44.52655990459378], [11.331619190878774, 44.5265410366066], [11.331630697014264, 44.52652228732635], [11.331637323139246, 44.52651057538899]]], ""type"": ""MultiLineString""}";9970;17232;8938;23570;ROTONDA ARNALDO FORNI;20061025;48.3182555281;0;0;;0;;0;;0;;0;nessuna;12;Navile;NOME VIA DA ISTITUIRE;VIA CRISTOFORO COLOMBO;0;0;5;0;3;A944;1;0;Lame;48.3182555281;50;Strade 50 km/h o superiore
44.526425761872936, 11.331637204452091;"{""coordinates"": [[[11.331637323139246, 44.52651057538899], [11.331642406616796, 44.5264924125718], [11.331647962297884, 44.526470079438425], [11.331648544794149, 44.52645248033303], [11.331647237620285, 44.5264363170715], [11.331641048622954, 44.526410991182175], [11.331634294259263, 44.52638753230133], [11.331621110998723, 44.52636512822993], [11.331606797007282, 44.5263464581768]]], ""type"": ""MultiLineString""}";9971;8938;17231;23570;ROTONDA ARNALDO FORNI;20061025;18.9193765155;0;0;;0;;0;;0;;0;nessuna;12;Navile;VIA CRISTOFORO COLOMBO;VIA DELLA BEVERARA;0;0;5;0;2;A944;1;0;Lame;18.9193765155;50;Strade 50 km/h o superiore
44.52627918985039, 11.331430371711512;"{""coordinates"": [[[11.331606797007282, 44.5263464581768], [11.331577662212027, 44.52632051110218], [11.331551345969018, 44.526302734813314], [11.331524348438577, 44.526289241318224], [11.331494851640398, 44.526277025464246], [11.331464624798153, 44.52626788677252], [11.331428495457779, 44.52626070120435], [11.331395075901119, 44.52625713223181], [11.331364365775386, 44.52625717086965], [11.331328632053728, 44.526259765363854], [11.331294704511926, 44.52626476194128], [11.331262682164674, 44.52627460789271], [11.331240589483228, 44.52628202811926]]], ""type"": ""MultiLineString""}";9972;17231;17230;23570;ROTONDA ARNALDO FORNI;20061025;32.9806438032;0;0;;0;;0;;0;;0;nessuna;12;Navile;VIA DELLA BEVERARA;VIA MARCO POLO;0;0;5;0;1;A944;1;0;Lame;32.9806438032;50;Strade 50 km/h o superiore
44.48333822992656, 11.375040488173429;"{""coordinates"": [[[11.374494006478484, 44.483548538151084], [11.375586969868376, 44.48312792170204]]], ""type"": ""MultiLineString""}";9976;6415;17235;21350;VIA EMILIA LEVANTE;20061026;98.7192843423;12.7;10;;10;A;11;;19;3E;1;comunale;15;Santo Stefano;VIA ALFREDO PROTTI;VIA PIETRO MAINOLDI;1253.744;0;0;1;2;A944;11;0;S. Vitale;98.7192843423;30;Strade 30 km/h o inferiore
44.48302823843686, 11.375846001288537;"{""coordinates"": [[[11.375586969868376, 44.48312792170204], [11.375599846769196, 44.483122972295824], [11.376105030639895, 44.48292854979269]]], ""type"": ""MultiLineString""}";9983;17235;6411;21350;VIA EMILIA LEVANTE;20061026;46.7928593154;12.7;18;A;18;C;19;;21;C;1;comunale;15;Santo Stefano;VIA PIETRO MAINOLDI;VIA GASPARE NADI;594.233;0;0;1;3;A944;0;66;S. Vitale;46.7928593154;30;Strade 30 km/h o inferiore
44.48638831785461, 11.375024320424247;"{""coordinates"": [[[11.374915570287643, 44.486287911089384], [11.374913823788747, 44.48630962518732], [11.374915277187084, 44.486323737671285], [11.374919343886443, 44.486337480664425], [11.374924175440734, 44.48634838098545], [11.374931193087823, 44.48635892070951], [11.37493859959326, 44.48636850708707], [11.37494868310742, 44.48637898297985], [11.374957759590558, 44.48638633800646], [11.374970832044127, 44.48639454608459], [11.374986091398952, 44.4864030327157], [11.37500395047018, 44.486410195882364], [11.375019948891913, 44.486414895123204], [11.3750420786786, 44.4864194577016], [11.375063252714465, 44.486421852596145], [11.375076860847434, 44.48642188434812], [11.37509437603832, 44.486420889499726], [11.375113146626237, 44.486418293093], [11.375128813356632, 44.48641482506168], [11.375144843731158, 44.486409783042134], [11.3751582602151, 44.4864047864431], [11.375184035792246, 44.48639105226123]]], ""type"": ""MultiLineString""}";9984;17237;17238;99999;NOME VIA DA ISTITUIRE;20061027;31.7610260027;0;0;;0;;0;;0;;0;nessuna;14;San Donato - San Vitale;VIA FOSSOLO;VIA FOSSOLO;0;0;5;0;1;A944;0;0;S. Vitale;31.7610260027;30;Strade 30 km/h o inferiore
44.486320733805435, 11.375219652311014;"{""coordinates"": [[[11.375184035792246, 44.48639105226123], [11.375204431687852, 44.486374288257544], [11.37521987496961, 44.486354791623384], [11.375229237668629, 44.486336681931554], [11.375233737411136, 44.48631773724852], [11.375233889963884, 44.48629981933106], [11.375231040813606, 44.48628385441584], [11.375227025191128, 44.48627137070379], [11.375208837411098, 44.48624341891275]]], ""type"": ""MultiLineString""}";9985;17238;17236;99999;NOME VIA DA ISTITUIRE;20061027;17.8727085949;0;0;;0;;0;;0;;0;nessuna;14;San Donato - San Vitale;VIA FOSSOLO;VIA PIETRO MAINOLDI;0;0;5;0;3;A944;0;0;S. Vitale;17.8727085949;30;Strade 30 km/h o inferiore
44.52722102448717, 11.325913908369367;"{""coordinates"": [[[11.324728199526128, 44.52656938829288], [11.324767376870422, 44.52657218955492], [11.324797960257165, 44.526580591681686], [11.324854822937619, 44.52661555546855], [11.325047872173702, 44.52674616712396], [11.325213518111145, 44.52685385992594], [11.325289551773379, 44.52689564941885], [11.32537277769463, 44.52692825448441], [11.325554695536498, 44.52700217813162], [11.325750981375043, 44.527088449484914], [11.325879544763874, 44.5271517302409], [11.32599711163682, 44.52722337223348], [11.326092787029195, 44.52728372140096], [11.326545260067558, 44.52759746713361], [11.326643835772176, 44.527661645307084], [11.326886633856706, 44.52781892012312], [11.326959836640048, 44.52785094728561], [11.327007313211407, 44.527866338489176], [11.327058219054338, 44.52787890142415], [11.327093129763579, 44.527884932781966]]], ""type"": ""MultiLineString""}";9991;14298;17241;51700;VIA DI ROVERETOLO;20061027;240.595889989;5;6;;12;;0;;0;;1;comunale;12;Navile;VIA GASTONE PICCININI;VIA DI ROVERETOLO;1203;1;0;1;1;A944;0;0;Lame;240.595889989;30;Strade 30 km/h o inferiore
44.50481170591256, 11.377545967959964;"{""coordinates"": [[[11.377457755078453, 44.50480148230233], [11.377634180841476, 44.5048219295228]]], ""type"": ""MultiLineString""}";7610;15346;15347;12200;VIA DELLA CAMPAGNA;19971008;14.2156041022;10;0;;0;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA DELLA CAMPAGNA;VIA DELLA CAMPAGNA;142.2;0;1;0;14;A944;6;0;S. Donato;14.2156041022;30;Strade 30 km/h o inferiore
44.50542653010358, 11.376508201976693;"{""coordinates"": [[[11.376457871924691, 44.50566033866009], [11.376558532028694, 44.50519272154706]]], ""type"": ""MultiLineString""}";7611;15336;15337;12200;VIA DELLA CAMPAGNA;19971008;52.5907304087;6;6;;8;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA DELLA CAMPAGNA;VIA DELLA CAMPAGNA;315.54;0;2;0;17;A944;6;0;S. Donato;52.5907304087;30;Strade 30 km/h o inferiore
44.50447971524864, 11.376712296314938;"{""coordinates"": [[[11.376662945729775, 44.50471069346454], [11.376761646900103, 44.50424873703275]]], ""type"": ""MultiLineString""}";7613;15344;15349;12200;VIA DELLA CAMPAGNA;19971009;51.9406626455;6;26;;28;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA DELLA CAMPAGNA;VIA DELLA CAMPAGNA;311.64;0;2;0;21;A944;6;0;S. Donato;51.9406626455;30;Strade 30 km/h o inferiore
44.50499536768629, 11.37700044967243;"{""coordinates"": [[[11.376945535089394, 44.50523568185406], [11.377055364255463, 44.504755053518515]]], ""type"": ""MultiLineString""}";7615;15339;15345;12200;VIA DELLA CAMPAGNA;19971009;54.1261565684;6;14;;16;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA DELLA CAMPAGNA;VIA DELLA CAMPAGNA;324.78;0;2;0;19;A944;6;0;S. Donato;54.1261565684;30;Strade 30 km/h o inferiore
44.493518545079745, 11.379839252719583;"{""coordinates"": [[[11.380289806459706, 44.49360144235546], [11.380150961684924, 44.49357741233661], [11.379905504359836, 44.49353269695702], [11.37938942123979, 44.493431761942155]]], ""type"": ""MultiLineString""}";7915;6967;15819;36800;VIA GIUSEPPE MASSARENTI;19971205;74.0652620103;12.5;0;;0;;139;;139;;1;comunale;14;San Donato - San Vitale;VIA DEL PARCO;VIA DELLA SALITA;925.875;1;0;1;23;A944;33;66;S. Vitale;74.0652620103;50;Strade 50 km/h, che passeranno a 30 km/h dopo interventi
44.49540643234222, 11.345660243803277;"{""coordinates"": [[[11.345692338581262, 44.49552687563319], [11.34562814902529, 44.49528598905126]]], ""type"": ""MultiLineString""}";7918;15822;6237;41750;VIA GUGLIELMO OBERDAN;19971205;27.2529826069;6.7;10;;12;C;11;;11;F;1;comunale;15;Santo Stefano;VICOLO TUBERTINI;VIA SAN NICOLO';182.575;1;0;0;5;A944;6;0;Irnerio;27.2529826069;10;Strade 30 km/h o inferiore
44.495740720525035, 11.345525571496152;"{""coordinates"": [[[11.345742595498837, 44.495712353310076], [11.345697455020748, 44.495711421929336], [11.345309098080774, 44.49577663074951]]], ""type"": ""MultiLineString""}";7919;6265;15823;41250;VIA SAN NICOLO';19971205;35.3212717577;8;2;;2;D;1;;1;B;1;comunale;15;Santo Stefano;VIA GUGLIELMO OBERDAN;VIA SAN NICOLO';282.56;0;0;0;1;A944;6;0;Irnerio;35.3212717577;10;Strade 30 km/h o inferiore
44.49579459799502, 11.345215983950428;"{""coordinates"": [[[11.345309098080774, 44.49577663074951], [11.345122869820083, 44.49581256524055]]], ""type"": ""MultiLineString""}";7920;15823;6197;41250;VIA SAN NICOLO';19971205;15.3419034674;8;0;;0;;3;;3;D;1;comunale;15;Santo Stefano;VIA SAN NICOLO';VIA DEGLI ALBARI;122.72;0;0;0;2;A944;6;0;Irnerio;15.3419034674;10;Strade 30 km/h o inferiore
44.517242900804305, 11.34971654532996;"{""coordinates"": [[[11.34919438684547, 44.51727479410388], [11.35023870381445, 44.51721100750472]]], ""type"": ""MultiLineString""}";7926;15830;10685;44500;VIA BARTOLOMEO PASSAROTTI;19971205;83.3354163904;9.5;0;;0;;15;2;17;;1;comunale;12;Navile;VIA BARTOLOMEO PASSAROTTI;VIA DI SALICETO;791.73;0;0;0;2;A944;0;0;Bolognina;83.3354163904;30;Strade 30 km/h o inferiore
44.47738226783686, 11.39658589090784;"{""coordinates"": [[[11.396720334714567, 44.47730964109106], [11.396639666529591, 44.47734867196892], [11.396530437207444, 44.47740895632127], [11.396460259006783, 44.47746842859212]]], ""type"": ""MultiLineString""}";7931;15842;15841;40800;VIA ETTORE NADALINI;19971205;27.3635968267;6;0;;0;;0;;0;;1;comunale;16;Savena;VIA ALBERTO DALLOLIO;VIA ENRICO GOLINELLI;164.16;0;0;0;1;A944;0;0;Mazzini;27.3635968267;30;Strade 30 km/h o inferiore
44.484895094908495, 11.362109222888197;"{""coordinates"": [[[11.361724852726626, 44.48533904116323], [11.361728100989282, 44.48534442953361], [11.362355011062649, 44.48459193560652], [11.362405413759479, 44.48455242303326], [11.362463002091202, 44.48451895545394], [11.362533757137404, 44.48449048167929]]], ""type"": ""MultiLineString""}";8354;6362;16336;38100;VIA GIUSEPPE MEZZOFANTI;19980629;116.319219592;19.3;6;;10;;25;2;33;;1;comunale;15;Santo Stefano;VIA GIUSEPPE MEZZOFANTI;VIA LODOVICO SAVIOLI;2244.976;0;0;0;3;A944;0;0;Murri;116.319219592;30;Strade 30 km/h o inferiore
44.48496158416566, 11.361427367002507;"{""coordinates"": [[[11.361724852726626, 44.48533904116323], [11.361656557977112, 44.48527432162375], [11.361219047953204, 44.484700265900806], [11.361263936859412, 44.48468301456142], [11.361191824957693, 44.48459068115107]]], ""type"": ""MultiLineString""}";8355;16336;16337;38100;VIA GIUSEPPE MEZZOFANTI;19980629;97.4915114047;3.9;0;;0;;7;;25;;3;privata;15;Santo Stefano;VIA GIUSEPPE MEZZOFANTI;VIA GIUSEPPE MEZZOFANTI;380.211;0;1;0;14;A944;0;0;Murri;97.4915114047;30;Strade 30 km/h o inferiore
44.48315358388358, 11.366062777615415;"{""coordinates"": [[[11.365726821628682, 44.48328108966093], [11.366398733602148, 44.48302607810622]]], ""type"": ""MultiLineString""}";8356;6322;16338;38100;VIA GIUSEPPE MEZZOFANTI;19980629;60.5020896342;19.3;28;;30;;51;;53;;1;comunale;15;Santo Stefano;VIA ADOLFO ALBERTAZZI;VIA GIUSEPPE MEZZOFANTI;1167.65;0;0;0;7;A944;0;0;Murri;60.5020896342;30;Strade 30 km/h o inferiore
44.47695349134521, 11.365093025811156;"{""coordinates"": [[[11.365331343442799, 44.477047915320085], [11.365141245842196, 44.47698270488137], [11.365017247947087, 44.47693646806292], [11.364941154747852, 44.47688106204098], [11.364876252113255, 44.4768213529766]]], ""type"": ""MultiLineString""}";8359;14045;16340;60450;VIA LODOVICO VARTHEMA;19980629;44.9285619071;8.5;20;;20;;3;2;7;;1;comunale;15;Santo Stefano;VIA LODOVICO VARTHEMA;VIA LODOVICO VARTHEMA;381.905;0;0;0;2;A944;0;0;Murri;44.9285619071;30;Strade 30 km/h o inferiore
44.50481010532933, 11.35980297775814;"{""coordinates"": [[[11.360094683546068, 44.50451467547642], [11.359511271970213, 44.505105535182224]]], ""type"": ""MultiLineString""}";9846;10503;17183;31000;VIA DEL LAVORO;20060524;80.5436189161;20;36;;38;;13;;19;;1;comunale;14;San Donato - San Vitale;VIA RUGGERO RUGGERI;VIA LAURA BETTI;1610.8;0;0;0;3;A944;0;0;S. Donato;80.5436189161;30;Strade 30 km/h o inferiore
44.50535549396987, 11.359264475078787;"{""coordinates"": [[[11.359511271970213, 44.505105535182224], [11.359017678187366, 44.50560545275752]]], ""type"": ""MultiLineString""}";9847;10497;17183;31000;VIA DEL LAVORO;20060524;68.1416156614;20;38;A;38;L;19;A;19;L;1;comunale;14;San Donato - San Vitale;VIA LAURA BETTI;VIA GIACOMO CIAMICIAN;1362.8;0;0;0;4;A944;0;0;S. Donato;68.1416156614;30;Strade 30 km/h o inferiore
44.50536631282107, 11.360041025932025;"{""coordinates"": [[[11.35951127067695, 44.505105534310296], [11.3605707811871, 44.50562709133184]]], ""type"": ""MultiLineString""}";9850;17183;17184;8040;VIA LAURA BETTI;20060525;102.323882773;0;0;;0;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA DEL LAVORO;VIA VINCENZO CASCIAROLO;0;0;0;0;1;A944;0;0;S. Donato;102.323882773;30;Strade 30 km/h o inferiore
